valid_AphiaID,sciname,N,T_max,T_metric,error,error measure,Quality of UTNZ,REF_max,scientificName,phylum,class,order,family,records,fun_grp,fun_grp_larva,fun_grp_nauplius,species_id,n_obis_rec,iap_t_NA,iap_sst_NA,iap_sbt_NA,bo_sst_NA,bo_sbt_NA,iap_t_mean,iap_sst_mean,iap_sbt_mean,bo_sst_mean,bo_sbt_mean,iap_t_min,iap_sst_min,iap_sbt_min,bo_sst_min,bo_sbt_min,iap_t_max,iap_sst_max,iap_sbt_max,bo_sst_max,bo_sbt_max,iap_t_median,iap_sst_median,iap_sbt_median,bo_sst_median,bo_sbt_median,iap_t_sd,iap_sst_sd,iap_sbt_sd,bo_sst_sd,bo_sbt_sd,iap_t_mad,iap_sst_mad,iap_sbt_mad,bo_sst_mad,bo_sbt_mad,iap_t_q5,iap_sst_q5,iap_sbt_q5,bo_sst_q5,bo_sbt_q5,iap_t_q95,iap_sst_q95,iap_sbt_q95,bo_sst_q95,bo_sbt_q95,DemersPelag,bo_t_opt,bo_t_opt_sd,bo_t_opt95
209215,Bathygobius fuscus,7,42.4,ctmax,NA,NA,NA,Eme_&_Bennett_2009,Bathygobius fuscus,Chordata,Actinopterygii,Perciformes,Gobiidae,729,fish,NA,NA,209215,786,508,508,508,53,53,26.12913245605908,26.1295893552492,16.30035339869398,26.8303642429076,23.68288176121523,17.875638961791992,17.875638961791992,-0.02199999988079071,19.10099983215332,0.7292029857635498,31.57333755493164,31.57333755493164,30.044708251953125,30.874000549316406,29.841899871826172,26.389034271240234,26.389034271240234,22.34992790222168,27.051000595092773,25.614599227905273,2.908715337209089,2.908518157552292,11.01940458984959,2.2259325421937297,6.639594170881389,3.591110189437866,3.591110189437866,9.977190362548827,2.461115773773193,2.655781113052368,20.175989151000977,20.175989151000977,2.3122162342071535,22.4172004699707,3.8211040019989015,29.6856746673584,29.6856746673584,29.28679628372192,29.704800033569335,28.636699676513672,reef-associated,26.8303642429076,2.2259325421937297,29.704800033569335
212843,Dascyllus aruanus,7,40.5,ctmax,NA,NA,NA,Eme_&_Bennett_2009,Dascyllus aruanus,Chordata,Actinopterygii,Perciformes,Pomacentridae,1959,fish,NA,NA,212843,1399,675,675,675,40,40,27.216032486594184,27.22298863316109,7.1252689227122215,27.83135747313061,17.746268896954827,18.162702560424805,15.697020530700684,-0.0020000000949949026,20.225000381469727,0.7292029857635498,30.565977096557617,30.565977096557617,28.988845825195312,31.066999435424805,29.66189956665039,28.20540428161621,28.209585189819336,2.3500802516937256,28.243999481201172,24.051599502563477,2.297496524050797,2.3429845621097054,8.605985894498728,1.681894295736419,10.49140274168349,1.5109914642333984,1.5047928497314453,0.29838113965988156,1.7079558334350584,6.624110363388061,22.231344413757324,22.231344413757324,2.14882493019104,24.830899238586426,1.5962799787521362,29.403078079223633,29.573272705078125,26.621494197845465,30.06999969482422,28.842229652404786,reef-associated,27.83135747313061,1.681894295736419,30.06999969482422
218878,Ellochelon vaigiensis,7,44.5,ctmax,0.05,SD,NA,Eme_&_Bennett_2009,Ellochelon vaigiensis,Chordata,Actinopterygii,Perciformes,Mugilidae,397,fish,NA,NA,218878,435,301,301,301,63,63,27.305209273722635,27.306121029070955,16.776199773176394,27.666688124338787,22.889547259576858,14.612262725830078,14.612262725830078,2.138411283493042,11.961000442504883,0.7666090130805969,31.57333755493164,31.57333755493164,30.490686416625977,31.155000686645508,29.841899871826172,27.618419647216797,27.618419647216797,23.26266384124756,28.069000244140625,26.501399993896484,2.4466923550798816,2.4476204833756405,11.520823335445233,2.0888728680342763,8.251898928394985,2.225202218055725,2.225202218055725,8.94619138355255,1.8917990478515625,2.5780184761047362,22.953367233276367,22.953367233276367,2.2351243138313293,24.324400424957275,2.3947200775146484,30.03404474258423,30.03404474258423,29.449527740478516,30.06955041885376,29.019759464263913,reef-associated,27.666688124338787,2.0888728680342763,30.06955041885376
126505,Gasterosteus aculeatus,10,34.6,ctmax,NA,NA,NA,Feldmeth_&_Baskin_1976,Gasterosteus aculeatus,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,11526,fish,NA,NA,126505,11288,9163,8376,8376,3502,3502,10.097582709521054,9.79075073342432,7.172850026332666,8.01596341652577,7.145679776090052,-2.5667366981506348,-2.5667366981506348,-2.890988349914551,-0.2549999952316284,-0.9416930079460144,25.292999267578125,25.292999267578125,24.659257888793945,26.974000930786133,26.630199432373047,10.716148376464844,10.664100646972656,5.814967155456543,7.736999988555908,7.166880130767822,4.916032281269024,5.069455523854135,4.6501850976668075,2.219767850168865,2.5658619585312277,6.442169575023651,6.672083171653747,4.622250206708908,1.3447182961463928,1.6892228399276732,2.6478545665740967,2.1316776275634766,1.3286178469657899,4.831999778747559,2.5129499435424805,16.875374221801756,16.715740585327147,16.061359405517578,11.489999771118164,11.276599884033203,benthopelagic,7.145679776090052,2.5658619585312277,11.276599884033203
159785,Tautogolabrus adspersus,NA,30,LT50,NA,NA,NA,Haugaard_&_Irving_1943_in_Brett_1970,Tautogolabrus adspersus,Chordata,Actinopterygii,Perciformes,Labridae,6450,fish,NA,NA,159785,6441,3484,2649,2649,191,191,12.181219126622258,12.849004471981072,9.38389373055113,9.182752971496582,8.077209935433865,0.34823450446128845,-0.7218934297561646,1.2754968404769897,4.166999816894531,-0.13013499975204468,24.299299240112305,25.44390106201172,25.331159591674805,26.974000930786133,23.078399658203125,13.807048797607422,14.882542610168457,8.716392517089844,8.869999885559082,7.996319770812988,5.140195671804328,5.343775528368286,4.087399006222668,1.7148922333458931,2.3842443265994557,5.562583490753173,3.9955415073394773,3.637729878616333,1.8295283519268035,2.2939087131500244,3.747154712677002,3.1788625717163086,3.7478074669837955,6.984349918365479,4.294650077819824,18.636001586914055,18.96347427368164,17.195399951934807,11.897299814224239,11.926899909973145,reef-associated,9.182752971496582,1.7148922333458931,11.897299814224239
276018,Cyprinodon artifrons,11,43.7,ctmax,NA,NA,NA,Heath_et_al_1993,Cyprinodon artifrons,Chordata,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,2,fish,NA,NA,276018,2,0,0,0,0,0,29.173564910888672,29.173564910888672,20.031084060668945,28.45199966430664,27.997699737548828,29.173564910888672,29.173564910888672,20.031084060668945,28.45199966430664,27.997699737548828,29.173564910888672,29.173564910888672,20.031084060668945,28.45199966430664,27.997699737548828,29.173564910888672,29.173564910888672,20.031084060668945,28.45199966430664,27.997699737548828,0,0,0,0,0,0,0,0,0,0,29.173564910888672,29.173564910888672,20.031084060668945,28.45199966430664,27.997699737548828,29.173564910888672,29.173564910888672,20.031084060668945,28.45199966430664,27.997699737548828,benthopelagic,27.997699737548828,0,27.997699737548828
280790,Floridichthys carpio,8,42.2,ctmax,NA,NA,NA,Heath_et_al_1993,Floridichthys carpio,Chordata,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,1319,fish,NA,NA,280790,1325,21,21,21,64,64,28.107019725752753,28.107019725752753,21.687728021773825,27.406707851400835,26.90326044504648,20.725200653076172,20.725200653076172,16.766632080078125,23.448999404907227,22.593700408935547,30.60887908935547,30.60887908935547,30.38707160949707,28.29400062561035,27.534900665283203,29.4896297454834,29.4896297454834,18.74540901184082,27.43600082397461,27.009700775146484,2.351845552382347,2.351845552382347,4.7828668103035605,0.44007122620308325,0.3553320566515323,1.1401208930969238,1.1401208930969238,0.8102482749938964,0.3691653865814209,0.15507847595214844,23.535560607910156,23.535560607910156,18.117408752441406,27.040000915527344,26.664600372314453,30.274879455566406,30.274879455566406,30.199071884155273,27.99799919128418,27.114299774169922,benthopelagic,26.90326044504648,0.3553320566515323,27.114299774169922
159228,Menidia menidia,NA,32.5,LT50,NA,NA,NA,Hoff&Westman1966_in_Brett_1970,Menidia menidia,Chordata,Actinopterygii,Atheriniformes,Atherinopsidae,7143,fish,NA,NA,159228,7147,5162,4635,4635,922,922,11.581342925998365,11.396938183248507,11.816131704451315,9.182820919910109,9.0116375543219025,-0.7218934297561646,-0.7218934297561646,-0.2330142706632614,4.9679999351501465,1.8173999786376953,28.644451141357422,28.644451141357422,28.25592041015625,26.974000930786133,23.931100845336914,11.503510475158691,11.484801292419434,11.166147232055664,7.815000057220459,7.314949989318848,5.167526437224215,5.049036830065417,3.8601192917862726,2.876597262628035,3.309186901367316,5.478254620742797,4.529709657096863,3.5329204130172727,0.7264743676185608,0.5648261238098145,2.5471301078796387,1.7888455390930176,5.96021032333374,6.716000080108643,6.759590148925781,18.230375289916992,18.141374588012695,18.141374588012695,14.400200271606433,16.080400085449213,pelagic-neritic,9.182820919910109,2.876597262628035,14.400200271606433
158885,Pseudopleuronectes americanus,NA,29.1,LT50,NA,NA,NA,Hoff&Westman1966_in_Brett_1970,Pseudopleuronectes americanus,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,26606,fish,NA,NA,158885,26781,11004,4988,4988,392,392,9.732156513110876,11.389566238467514,10.059692194161666,9.75364490718405,8.790336815640119,-2.8453760147094727,-2.8453760147094727,-3.252115488052368,1.6890000104904175,-0.48559001088142395,26.307952880859375,26.940982818603516,26.307952880859375,26.974000930786133,24.090200424194336,8.833405494689941,12.078109741210938,9.482215881347656,9.479999542236328,8.492939949035645,5.25138526984695,5.674521975903357,4.39441120403721,2.2370918534463313,3.005212614041785,5.759004915618896,5.814775479125976,4.039421024322509,2.3039595459938047,2.8886830244064328,2.9142017364501953,2.4902901649475098,3.330686330795288,6.733399963378906,3.6237099170684814,19.505674362182617,20.39589500427246,18.69139862060547,13.585600280761717,13.640700340270996,demersal,8.790336815640119,3.005212614041785,13.640700340270996
158934,Sphoeroides maculatus,NA,32.5,LT50,NA,NA,NA,Hoff&Westman1966_in_Brett_1970,Sphoeroides maculatus,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,3958,fish,NA,NA,158934,3951,2013,851,851,1,1,23.682355073214314,23.479681195289857,22.90252800456939,17.97532353884057,18.915677104780947,1.9060626029968262,9.843334197998047,3.0663013458251953,7.25600004196167,1.7959100008010864,29.498079299926758,29.56376838684082,29.430328369140625,30.290000915527344,29.377500534057617,24.492486000061035,23.799753189086914,23.74400520324707,18.989500045776367,21.137450218200684,3.4887975799131747,3.3331541681590067,4.4007990229855745,3.915668647213485,4.483384968570355,3.383825636100769,3.552648804473877,3.5825361934661863,4.4604022470474245,3.7064250623703,17.357763290405273,17.434848403930665,15.226101589202884,11.755000114440918,11.503399848937988,28.217920303344727,28.253679275512695,27.944031715393063,22.472999572753906,23.442100524902344,demersal,18.915677104780947,4.483384968570355,23.442100524902344
127187,Salmo trutta,NA,29.8,ctmax,NA,NA,NA,Lee_&_Rinne_1980,Salmo trutta,Chordata,Actinopterygii,Salmoniformes,Salmonidae,1950,fish,NA,NA,127187,2224,2053,1969,1969,1163,1163,12.325707170698378,10.504676663758708,8.76978483118263,8.724009465317362,7.423681548133872,3.2830758094787598,0.32865825295448303,-2.890988349914551,4.416999816894531,1.0888099670410156,20.565841674804688,20.565841674804688,19.151002883911133,26.974000930786133,21,12.119586944580078,11.504349708557129,9.326044082641602,8.791999816894531,7.372509956359863,3.7940122903088316,5.330669151554073,4.701521002956681,1.9511300867719685,2.574419676716131,4.1715134428024285,6.204647688102722,4.234999754333496,1.752433437538147,2.7435952898025513,4.736544132232666,2.2401607990264893,2.0314220190048218,5.7179999351501465,3.744990110397339,17.30558204650879,18.278427314758293,17.94400405883789,10.918999671936035,10.73270034790039,pelagic-neritic,8.724009465317362,1.9511300867719685,10.918999671936035
154241,Salvelinus fontinalis,NA,29.8,ctmax,NA,NA,NA,Lee_&_Rinne_1980,Salvelinus fontinalis,Chordata,Actinopterygii,Salmoniformes,Salmonidae,2099,fish,NA,NA,154241,2103,2019,2019,2019,1754,1754,8.449397975490207,8.449397975490207,5.076295602534499,6.385684849795776,5.236934126811075,-0.938899040222168,-0.938899040222168,-2.890988349914551,-0.050999999046325684,-0.8824260234832764,17.371931076049805,17.371931076049805,14.954309463500977,26.974000930786133,11.998600006103516,6.591504096984863,6.591504096984863,6.654124736785889,6.8420000076293945,6.075900077819824,3.7492699800842604,3.7492699800842604,3.794301866787664,4.67501511817181,2.624721708917166,3.0092039417266845,3.0092039417266845,2.624740320825577,1.9422059151649473,2.4018415225982666,3.6366221427917482,3.6366221427917482,-1.8945992797613138,1.2660000324249268,0.24049118459224783,14.621888875961302,14.621888875961302,11.2670094013214,8.43959999084472,7.812017917633056,benthopelagic,5.236934126811075,2.624721708917166,7.812017917633056
159227,Menidia beryllina,NA,29.24,ctmax,NA,NA,NA,Lutterschmidt_&_Hutchison_1997,Menidia beryllina,Chordata,Actinopterygii,Atheriniformes,Atherinopsidae,10367,fish,NA,NA,159227,10371,6454,6454,6454,1289,1288,24.933361173619534,24.933361173619534,24.321884780536358,24.647947964965443,24.410288291927426,-1.75276517868042,-1.75276517868042,0.8552504777908325,11.340999603271484,-0.7808420062065125,30.877634048461914,30.877634048461914,30.49806785583496,28.417999267578125,27.01180076599121,24.571516036987305,24.571516036987305,23.980859756469727,24.54199981689453,24.443899154663086,3.4152925549925146,3.4152925549925146,3.4062250749776726,0.7204547064808777,0.4731402219992422,4.2967257385253905,4.2967257385253905,4.064611379241943,0.5307705059051513,0.141886625289917,19.643144607543945,19.643144607543945,19.023389053344726,23.735000610351562,24.045299530029297,29.755563735961914,29.755563735961914,29.19256591796875,25.822999954223633,24.682199478149414,pelagic-neritic,24.647947964965443,0.7204547064808777,25.822999954223633
126975,Dicentrarchus labrax,19,33.3,ctmax,2.4,SD,NA,Madeira_et_al_2012,Dicentrarchus labrax,Chordata,Actinopterygii,Perciformes,Moronidae,8666,fish,NA,NA,126975,2065,833,516,516,342,342,15.485407619894325,14.99156993508262,12.870889106821906,13.283946633961612,12.330421796871768,4.779273986816406,3.4578604698181152,3.5694830417633057,8.437000274658203,2.1427900791168213,27.359994888305664,27.359994888305664,26.846830368041992,21.864999771118164,20.10379981994629,15.468459129333496,15.520881652832031,12.630104064941406,12.562000274658203,12.068499565124512,4.30227004192437,4.556114029890429,3.5814895684380046,2.1911174217820473,2.1324266278641244,2.922778232002258,3.0722646640777587,1.883546011161804,0.5129805953979492,0.7598322172164916,8.040628433227539,5.760852813720703,5.785710525512696,10.767399787902832,10.127599716186523,25.548195362091068,25.354230499267572,18.346347045898426,19.680999755859375,18.49799919128418,demersal,12.330421796871768,2.1324266278641244,18.49799919128418
127053,Diplodus sargus,25,33.8,ctmax,0.6,SD,NA,Madeira_et_al_2012,Diplodus sargus,Chordata,Actinopterygii,Perciformes,Sparidae,1067,fish,NA,NA,127053,1163,172,160,160,24,24,21.437232492910745,21.70772474237596,10.608294626294914,19.321753460027544,15.165145886792123,13.156152725219727,13.156152725219727,2.72261118888855,12.305999755859375,1.9810800552368164,29.282127380371094,29.06424331665039,25.537761688232422,27.812000274658203,25.68869972229004,21.848052978515625,22.342052459716797,8.721017837524414,18.96299934387207,14.745699882507324,2.823198246528521,2.9210423699461185,3.2424664440334947,1.4343629399571474,3.141109943328736,2.778002973175049,3.0067522087097167,6.447473886680602,0.619725714111328,1.4680705833435057,16.359437942504883,16.56977653503418,4.309449958801269,17.616900634765624,9.08290958404541,24.62013053894043,24.61241340637207,13.780214691162108,22.500999450683594,20.127820777893064,demersal,15.165145886792123,3.141109943328736,20.127820777893064
127054,Diplodus vulgaris,19,31.1,ctmax,1.3,SD,NA,Madeira_et_al_2012,Diplodus vulgaris,Chordata,Actinopterygii,Perciformes,Sparidae,999,fish,NA,NA,127054,813,91,90,90,11,11,19.783190274172544,21.122669998211155,12.889763758225396,19.53252986898446,15.59254601530898,12.142102241516113,11.730159759521484,3.895780563354492,15.510000228881836,3.147130012512207,29.282127380371094,29.06424331665039,20.729114532470703,24.37299919128418,24.228500366210938,21.4313907623291,23.382596969604492,13.172727584838867,19.506999969482422,15.347000122070312,4.146550072356807,4.154875592598858,1.5472651832206175,1.1054609492516128,2.0913307753821795,4.114292199897766,2.4115834144592285,0.12688496017456055,0.12008967247009276,1.5616224374771117,13.902864837646485,14.241318702697754,8.598822402954102,17.736000061035156,13.501999855041504,24.62013053894043,25.219656753540036,13.781214714050293,22.009000778198242,19.318599700927734,benthopelagic,15.59254601530898,2.0913307753821795,19.318599700927734
126892,Gobius niger,18,34.1,ctmax,1.2,SD,NA,Madeira_et_al_2012,Gobius niger,Chordata,Actinopterygii,Perciformes,Gobiidae,2241,fish,NA,NA,126892,5020,1547,992,992,439,439,13.936018287569173,14.544950198570808,11.134956344621775,11.243607811364667,10.84040185390823,2.602325916290283,1.3466087579727173,1.3466087579727173,7.586999893188477,2.0868499279022217,29.282127380371094,29.06424331665039,19.87800407409668,23.277000427246094,22.006500244140625,16.021678924560547,16.470327377319336,10.571638107299805,9.975000381469727,10.022600173950195,4.8879605507537685,5.025092446006469,4.184581757667503,2.874731684386165,2.307690040679911,2.92512109336853,3.0284699821472167,4.087827905273437,0.49667105655670163,0.5169084583282471,4.777544021606445,4.916355133056641,4.849663257598877,8.824000358581543,8.698060035705566,19.121063232421875,19.87800407409668,19.473003387451172,18.43600082397461,14.676400184631348,demersal,10.84040185390823,2.307690040679911,14.676400184631348
